customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00692,Female,1,Yes,Yes,24,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),34.87,8719.77,Yes
CUST00693,Female,0,Yes,Yes,3,No,Yes,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,21.47,4678.04,Yes
CUST00694,Male,1,Yes,No,51,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.59,1098.21,Yes
CUST00695,Male,1,Yes,No,10,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,114.57,7412.64,No
CUST00696,Male,0,Yes,Yes,7,No,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,62.29,8207.2,No
CUST00697,Female,0,No,No,63,No,No,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),61.57,1153.03,No
CUST00698,Male,0,No,Yes,29,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,No,Bank transfer (automatic),81.22,2782.43,No
CUST00699,Female,0,Yes,No,30,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,82.76,5591.13,No
CUST00700,Female,1,Yes,Yes,10,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,No internet service,Two year,No,Credit card (automatic),44.6,5178.69,Yes
CUST00701,Male,0,Yes,Yes,24,No,No phone service,No,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,43.46,7459.9,Yes
CUST00702,Male,0,No,Yes,40,No,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,90.15,1674.15,Yes
CUST00703,Female,0,No,Yes,53,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),58.64,2629.94,Yes
CUST00704,Male,0,Yes,No,58,No,No phone service,No,No,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,65.91,8593.75,Yes
CUST00705,Male,1,No,Yes,8,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),116.23,1110.3,No
CUST00706,Female,1,No,No,13,No,No,No,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),113.2,7664.57,No
CUST00707,Female,1,Yes,Yes,19,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,93.55,1901.25,Yes
CUST00708,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,24.36,3628.81,Yes
CUST00709,Female,0,Yes,No,64,No,Yes,No,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,52.62,5135.59,No
CUST00710,Male,1,No,Yes,56,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),117.1,3647.17,Yes
CUST00711,Female,1,No,Yes,12,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,77.93,6379.33,Yes
CUST00712,Male,0,No,No,12,No,Yes,DSL,No,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),68.91,8566.12,Yes
CUST00713,Male,1,Yes,No,67,No,No,No,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),32.39,7590.83,Yes
CUST00714,Male,1,Yes,No,9,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.25,1647.64,Yes
CUST00715,Male,0,Yes,Yes,63,Yes,No phone service,No,No internet service,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),41.43,943.23,Yes
CUST00716,Female,0,No,No,3,No,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),55.65,526.18,Yes
CUST00717,Female,1,No,Yes,7,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,41.16,8033.36,No
CUST00718,Female,1,No,No,35,Yes,No phone service,DSL,Yes,No,No,No internet service,No,No,One year,Yes,Mailed check,30.58,2515.35,Yes
CUST00719,Female,0,No,Yes,29,Yes,No,No,No,No,Yes,No,Yes,No internet service,Two year,No,Mailed check,88.14,723.31,No
CUST00720,Female,1,No,No,40,No,No phone service,DSL,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,73.1,4764.4,No
CUST00721,Female,1,Yes,Yes,6,Yes,No,DSL,No,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),51.67,4179.52,No
CUST00722,Male,1,No,No,65,Yes,No,No,Yes,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,91.05,1450.0,No
CUST00723,Male,0,No,Yes,32,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Credit card (automatic),24.08,5780.88,No
CUST00724,Male,0,No,No,7,No,Yes,No,No,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,109.15,5464.88,Yes
CUST00725,Female,1,Yes,Yes,36,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.29,7900.29,Yes
CUST00726,Male,1,No,Yes,49,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.1,7444.38,Yes
CUST00727,Male,1,Yes,Yes,15,No,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),72.76,1009.31,Yes
CUST00728,Female,0,No,No,53,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),64.57,7230.47,Yes
CUST00729,Male,0,Yes,Yes,66,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,84.59,439.09,Yes
CUST00730,Female,0,Yes,No,32,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,81.2,5633.17,No
CUST00731,Male,0,Yes,No,41,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),38.93,5745.01,Yes
CUST00732,Female,1,No,No,3,No,Yes,No,No internet service,Yes,No,No internet service,No,No,One year,Yes,Mailed check,94.15,7982.5,No
CUST00733,Male,1,Yes,No,70,No,No,No,No,No internet service,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),31.69,3688.74,Yes
CUST00734,Female,0,Yes,No,11,No,Yes,No,No,No internet service,No,No,No,No internet service,Two year,No,Mailed check,116.39,6917.1,No
CUST00735,Male,1,Yes,No,17,No,No phone service,Fiber optic,No,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,28.46,7140.64,Yes
CUST00736,Male,1,Yes,Yes,51,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),113.0,4063.14,Yes
CUST00737,Male,0,Yes,No,3,No,No phone service,No,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),42.9,3944.79,No
CUST00738,Female,0,No,Yes,23,No,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,104.99,6080.49,No
CUST00739,Male,1,Yes,Yes,68,No,No,DSL,Yes,No internet service,Yes,No,No,No internet service,One year,No,Mailed check,47.46,2799.74,Yes
CUST00740,Male,1,No,Yes,64,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,92.2,8324.49,Yes
CUST00741,Male,0,No,No,66,No,No phone service,No,No internet service,Yes,No,No,Yes,No internet service,One year,No,Credit card (automatic),85.53,1032.41,No
CUST00742,Female,0,Yes,No,61,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,44.06,704.52,No
CUST00743,Male,0,No,No,1,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,57.6,5831.99,No
CUST00744,Female,0,No,No,25,Yes,No,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.8,677.61,No
CUST00745,Female,0,No,No,29,No,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,92.99,6956.14,Yes
CUST00746,Male,0,Yes,Yes,2,No,No phone service,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,47.82,578.21,No
CUST00747,Female,1,Yes,Yes,50,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Credit card (automatic),30.34,3266.29,Yes
CUST00748,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),64.78,5638.44,Yes
CUST00749,Male,0,No,Yes,37,No,No,No,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),113.98,6584.43,Yes
CUST00750,Female,0,Yes,No,29,Yes,No,No,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,73.78,4467.66,Yes
CUST00751,Female,0,No,No,57,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,33.45,6735.16,No
CUST00752,Female,1,Yes,No,26,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,51.39,4794.31,Yes
CUST00753,Male,1,Yes,No,60,Yes,No phone service,No,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),109.21,5762.37,No
CUST00754,Male,1,No,No,6,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),105.05,8798.66,Yes
CUST00755,Male,1,Yes,Yes,40,No,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),69.53,540.02,Yes
CUST00756,Female,1,No,Yes,20,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,No,Bank transfer (automatic),60.54,4703.34,No
CUST00757,Male,1,No,Yes,21,Yes,No,No,Yes,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,97.04,4924.66,No
CUST00758,Female,0,No,Yes,54,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,105.79,2787.51,No
CUST00759,Female,1,No,No,59,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),54.7,482.43,Yes
CUST00760,Male,0,No,Yes,27,No,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,52.99,5066.0,No
CUST00761,Female,0,No,Yes,12,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Mailed check,31.74,880.68,Yes
CUST00762,Male,0,No,Yes,11,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Electronic check,41.87,5938.03,Yes
CUST00763,Male,1,No,No,44,Yes,Yes,No,Yes,No,Yes,No,No,No,Two year,No,Electronic check,49.32,1415.89,No
CUST00764,Male,0,Yes,Yes,17,Yes,No phone service,No,No,No,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),27.51,3334.44,Yes
CUST00765,Female,0,Yes,Yes,6,No,No phone service,No,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),79.07,5880.08,No
CUST00766,Male,1,Yes,Yes,66,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,No,Credit card (automatic),34.65,3667.89,No
CUST00767,Female,1,Yes,Yes,3,Yes,No,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),57.0,1691.93,Yes
CUST00768,Male,0,Yes,Yes,22,No,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),89.42,7075.76,Yes
CUST00769,Male,0,Yes,No,59,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,111.56,4306.38,Yes
CUST00770,Male,1,Yes,Yes,67,Yes,No phone service,DSL,No,No,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),80.91,1322.55,Yes
CUST00771,Female,1,Yes,Yes,71,No,No,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),108.91,3189.94,Yes
CUST00772,Female,1,No,No,18,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,No,One year,No,Credit card (automatic),85.45,7385.95,No
CUST00773,Male,0,Yes,Yes,62,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,109.77,3108.38,No
CUST00774,Male,1,No,Yes,33,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,29.34,7412.82,No
CUST00775,Female,1,Yes,No,46,No,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),29.88,8137.06,No
CUST00776,Male,0,No,No,71,No,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.13,6841.12,Yes
CUST00777,Female,1,No,No,4,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),82.89,1108.39,Yes
CUST00778,Male,0,Yes,Yes,55,Yes,No,DSL,No,No,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),66.9,7386.58,Yes
CUST00779,Female,1,Yes,No,22,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),96.72,7569.92,No
CUST00780,Female,1,Yes,No,9,Yes,Yes,No,No,No,Yes,No,No internet service,Yes,One year,No,Electronic check,79.1,6685.5,No
CUST00781,Male,1,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Two year,No,Mailed check,35.62,3635.59,Yes
CUST00782,Male,0,No,Yes,56,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,One year,No,Mailed check,98.98,6110.04,Yes
CUST00783,Male,1,No,No,8,No,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Mailed check,104.25,7166.95,Yes
CUST00784,Female,1,No,Yes,56,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),117.04,3404.11,No
CUST00785,Female,1,Yes,Yes,47,No,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),33.62,6128.85,No
CUST00786,Female,0,No,No,10,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),109.74,7577.82,No
CUST00787,Female,0,No,No,35,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.54,5876.71,No
CUST00788,Male,1,No,Yes,18,No,Yes,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,93.28,4724.34,Yes
CUST00789,Male,1,Yes,No,27,No,No,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.82,3921.71,Yes
CUST00790,Female,0,Yes,Yes,5,No,No phone service,DSL,No internet service,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),68.39,3736.16,No
CUST00791,Male,1,Yes,Yes,37,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.38,3712.15,Yes
CUST00792,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,21.44,5235.44,No
CUST00793,Female,1,No,Yes,10,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),70.34,2842.7,Yes
CUST00794,Male,1,No,No,11,No,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,80.06,2876.56,Yes
CUST00795,Female,1,Yes,No,7,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,88.93,2161.14,No
CUST00796,Female,1,Yes,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),107.85,701.64,No
CUST00797,Male,1,No,Yes,16,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),51.91,3621.61,No
CUST00798,Male,1,No,Yes,41,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),115.97,3009.1,No
CUST00799,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),93.32,2231.64,Yes
CUST00800,Male,0,No,Yes,70,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),70.75,5149.71,Yes
CUST00801,Male,0,Yes,No,13,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),37.19,6284.58,Yes
CUST00802,Female,1,Yes,No,41,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,68.43,3096.39,Yes
CUST00803,Male,0,No,No,2,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),51.61,3785.4,Yes
CUST00804,Female,0,Yes,Yes,58,No,No,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.42,7297.83,No
CUST00805,Female,0,No,Yes,65,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,104.74,6693.44,No
CUST00806,Female,1,No,Yes,50,No,No phone service,DSL,Yes,No,Yes,Yes,No internet service,No internet service,One year,No,Credit card (automatic),65.39,8424.45,No
CUST00807,Male,1,Yes,No,60,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),97.3,2790.99,Yes
CUST00808,Female,0,Yes,Yes,44,No,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,109.62,7980.16,No
CUST00809,Male,0,Yes,Yes,14,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,103.56,1165.67,No
CUST00810,Male,0,Yes,No,20,No,No phone service,No,No,No internet service,Yes,No,No,No,One year,Yes,Bank transfer (automatic),112.4,6328.38,Yes
CUST00811,Female,0,No,No,65,Yes,No phone service,No,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),116.52,2363.65,No
CUST00812,Male,1,No,No,37,No,No phone service,DSL,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,94.68,6170.03,Yes
CUST00813,Male,1,No,Yes,7,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,50.54,7617.5,Yes
CUST00814,Male,0,No,No,28,No,Yes,DSL,Yes,No,No internet service,No internet service,No,No,Two year,No,Electronic check,117.09,3088.53,Yes
CUST00815,Female,1,Yes,Yes,34,Yes,No,No,No,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.73,3009.64,Yes
CUST00816,Female,0,No,No,50,No,No phone service,No,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,45.05,4818.1,No
CUST00817,Male,1,Yes,Yes,52,No,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),45.08,5450.27,No
CUST00818,Male,1,No,No,16,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,94.29,5495.5,Yes
CUST00819,Male,0,No,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,66.71,6292.42,No
CUST00820,Female,1,No,No,38,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),91.54,3070.83,Yes
CUST00821,Male,0,No,No,16,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),39.84,3720.24,No
CUST00822,Male,1,No,No,6,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,One year,No,Credit card (automatic),20.56,3166.99,Yes
CUST00823,Female,0,No,Yes,9,No,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Two year,No,Mailed check,106.88,8619.42,No
CUST00824,Male,0,Yes,Yes,49,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.22,2327.22,Yes
CUST00825,Female,0,No,No,40,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,Two year,No,Electronic check,72.54,5762.53,No
CUST00826,Female,0,No,No,22,No,Yes,No,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,56.27,1424.55,No
CUST00827,Female,0,Yes,Yes,33,No,No phone service,No,No internet service,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),71.12,5671.8,No
CUST00828,Male,0,No,Yes,72,No,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),108.73,8851.21,Yes
CUST00829,Male,0,Yes,No,54,No,Yes,No,No,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),21.86,4801.51,Yes
CUST00830,Female,1,Yes,No,51,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,61.65,1394.95,No
CUST00831,Male,0,No,No,20,No,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.4,5504.47,No
CUST00832,Female,1,Yes,Yes,47,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,One year,Yes,Mailed check,85.54,4712.31,Yes
CUST00833,Female,1,Yes,Yes,18,Yes,Yes,No,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),108.73,4263.21,Yes
CUST00834,Male,1,Yes,Yes,72,No,No phone service,DSL,Yes,No,No internet service,No internet service,No,No internet service,One year,No,Mailed check,33.12,6914.25,No
CUST00835,Female,0,No,No,60,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,48.31,4924.77,Yes
CUST00836,Female,1,Yes,Yes,4,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,115.84,3967.05,No
CUST00837,Male,0,Yes,Yes,48,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),87.44,6318.38,No
CUST00838,Female,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,80.02,780.3,No
CUST00839,Male,0,Yes,Yes,26,No,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,One year,No,Credit card (automatic),58.79,8074.72,Yes
CUST00840,Male,1,No,Yes,45,No,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.99,2832.56,No
CUST00841,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.96,7218.03,Yes
CUST00842,Female,1,Yes,Yes,37,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.75,5535.72,Yes
CUST00843,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),30.7,6871.8,No
CUST00844,Female,1,No,Yes,17,No,Yes,No,Yes,No,No,No,Yes,No internet service,One year,Yes,Mailed check,65.63,8439.14,Yes
CUST00845,Male,0,No,No,60,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),109.91,7006.39,Yes
CUST00846,Female,0,No,No,48,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),78.81,7403.77,Yes
CUST00847,Female,0,Yes,No,4,No,No,No,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),98.7,755.72,No
CUST00848,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,No internet service,One year,No,Electronic check,70.65,1988.67,Yes
CUST00849,Male,0,Yes,Yes,60,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),83.87,8231.75,No
CUST00850,Female,1,Yes,Yes,72,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,No,Electronic check,44.39,1963.35,No
CUST00851,Male,0,Yes,Yes,71,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,109.24,6799.05,No
CUST00852,Female,0,Yes,Yes,50,No,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,61.37,5631.03,Yes
CUST00853,Male,1,No,No,57,No,No,No,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99.33,4028.88,No
CUST00854,Female,0,No,No,7,No,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,32.39,823.77,Yes
CUST00855,Female,0,Yes,No,32,No,Yes,No,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),52.29,1345.95,No
CUST00856,Male,1,Yes,No,71,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),79.28,1053.99,Yes
CUST00857,Female,0,No,No,63,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),66.96,5382.16,Yes
CUST00858,Female,1,Yes,No,10,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,89.29,1037.49,Yes
CUST00859,Female,1,Yes,Yes,34,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),73.03,707.23,No
CUST00860,Female,0,Yes,No,66,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Mailed check,36.14,5003.98,Yes
CUST00861,Male,1,Yes,Yes,44,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,72.95,5919.48,Yes
CUST00862,Female,1,No,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),92.43,6200.35,No
CUST00863,Female,0,No,Yes,24,No,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,20.71,1745.58,No
CUST00864,Male,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),23.31,4684.69,Yes
CUST00865,Male,0,Yes,No,2,No,Yes,No,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,66.16,4884.74,No
